מס' ספק,שם ספק,חשבונית,סטטוס,מק'ט,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,סכום (שח),כמות ביח' מפעל,כמות
255047,GSP,7399,סופית,46451101GSP,ציריה שמאל מזדה 2 עד 14,ציריות,"ספק חו""ל",178,28.62,0.00,255047,,,274047.28,15/09/2024,8480.67,80,80
255047,GSP,7399,סופית,46451205GSP,ציריה ימין מזדה 3 עד 05 קצוץ בורג,ציריות,"ספק חו""ל",22,25.51,0.00,255047,,,274047.28,15/09/2024,4724.45,50,50
255047,GSP,7399,סופית,46451206GSP,ציריה שמאל מזדה 3 עד 05 קצוץ בורג,ציריות,"ספק חו""ל",97,25.49,0.00,255047,,,274047.28,15/09/2024,9441.49,100,100
255047,GSP,7399,סופית,46451212GSP,ציריה שמאל מזדה 3 1.6 06-12/מזדה 3 2.0 עד 08 אום,ציריות,"ספק חו""ל",87,27.51,0.00,,,,274047.28,15/09/2024,10189.70,100,100
255047,GSP,7399,סופית,46451213GSP,"ציריה ימין מזדה 3 1.6 09-12 אורך 62 ס""מ אום",ציריות,"ספק חו""ל",108,28.71,0.00,255047,,,274047.28,15/09/2024,10634.18,100,100
255047,GSP,7399,סופית,46451415GSP,ציריה שמאל מזדה 5 עד 13/מזדה 3 2.0 09-12,ציריות,"ספק חו""ל",77,24.39,0.00,255047,,,274047.28,15/09/2024,27102.16,300,300
255047,GSP,7399,סופית,46451520GSP,ציריה ימין מזדה 6 03-07,ציריות,"ספק חו""ל",133,29.05,0.00,255047,,,274047.28,15/09/2024,2152.02,20,20
255047,GSP,7399,סופית,46451523GSP,ציריה שמאל מזדה 6 08-12,ציריות,"ספק חו""ל",84,29.15,0.00,255047,,,274047.28,15/09/2024,4318.86,40,40
255047,GSP,7399,סופית,46480106GSP,ציריה ימין מרצדס 13 A180+ מנוע 1.6,ציריות,"ספק חו""ל",212,38.94,0.00,,,,274047.28,15/09/2024,4327.01,30,30
255047,GSP,7399,סופית,46480107GSP,ציריה שמאל מרצדס 13 A180+ מנוע 1.6,ציריות,"ספק חו""ל",170,41.66,0.00,,,,274047.28,15/09/2024,4629.25,30,30
255047,GSP,7399,סופית,46480201GSP,ציריה שמאל 15 C-CLASS+,ציריות,"ספק חו""ל",26,32.62,0.00,,,,274047.28,15/09/2024,724.94,6,6
255047,GSP,7399,סופית,46480210GSP,ציריה ימין 11 CLA250+,ציריות,"ספק חו""ל",7,55.28,0.00,,,,274047.28,15/09/2024,1228.54,6,6
255047,GSP,7399,סופית,46485958GSP,ציריה ימין קראפטר 17+,ציריות,"ספק חו""ל",192,53.98,0.00,,,,274047.28,15/09/2024,5998.25,30,30
255047,GSP,7399,סופית,46485959GSP,ציריה שמאל קראפטר 17+,ציריות,"ספק חו""ל",174,37.38,0.00,,,,274047.28,15/09/2024,4153.66,30,30
255047,GSP,7399,סופית,46487002GSP,ציריה שמאל מרצדס 15 GLC+,ציריות,"ספק חו""ל",173,36.30,0.00,,,,274047.28,15/09/2024,1344.55,10,10
255047,GSP,7399,סופית,46487003GSP,ציריה ימין מרצדס 15 GLC+,ציריות,"ספק חו""ל",184,36.77,0.00,,,,274047.28,15/09/2024,1361.96,10,10
255047,GSP,7399,סופית,46491606GSP,ציריה ימין פג'רו קינג 01-06,ציריות,"ספק חו""ל",72,34.44,0.00,255047,,,274047.28,15/09/2024,2551.31,20,20
255047,GSP,7399,סופית,46491607GSP,ציריה שמאל פג'רו קינג 01-06,ציריות,"ספק חו""ל",45,35.50,0.00,255047,,,274047.28,15/09/2024,2629.84,20,20
255047,GSP,7399,סופית,46491642GSP,ציריה ימין פג'רו עד 00 בנזין + דיזל/מגנום/מגנום בנזין,ציריות,"ספק חו""ל",46,29.56,0.00,255047,,,274047.28,15/09/2024,2189.80,20,20
255047,GSP,7399,סופית,46550104GSP,ציריה שמאל NV200 דיזל 1.5 15+,ציריות,"ספק חו""ל",14,31.96,0.00,,,,274047.28,15/09/2024,947.03,8,8
255047,GSP,7399,סופית,46551904GSP,ציריה ימין קשקאי דיזל 14+,ציריות,"ספק חו""ל",152,56.93,0.00,255047,,,274047.28,15/09/2024,4217.37,20,20
255047,GSP,7399,סופית,46551905GSP,ציריה שמאל קשקאי דיזל 14+,ציריות,"ספק חו""ל",16,37.67,0.00,255047,,,274047.28,15/09/2024,2790.59,20,20
255047,GSP,7399,סופית,46551919GSP,ציריה ימין קשקאי 08-13 4X2 אוטומט,ציריות,"ספק חו""ל",194,39.21,0.00,255047,,,274047.28,15/09/2024,7261.69,50,50
255047,GSP,7399,סופית,46551923GSP,ציריה ימין קשקאי 4X4 בנזין עד 13,ציריות,"ספק חו""ל",198,49.27,0.00,255047,,,274047.28,15/09/2024,1824.96,10,10
255047,GSP,7399,סופית,46551936GSP,ציריה ימין קשקאי 1.5 18+/קדג'אר 18+,ציריות,"ספק חו""ל",196,43.62,0.00,,,,274047.28,15/09/2024,3231.36,20,20
255047,GSP,7399,סופית,46551937GSP,ציריה שמאל קשקאי 1.5 18+/קדג'אר 18+,ציריות,"ספק חו""ל",167,38.35,0.00,,,,274047.28,15/09/2024,2840.96,20,20
255047,GSP,7399,סופית,46580110GSP,ציריה ימין אוקטביה 1.8 בנזין אוטומט קארדן 108,ציריות,"ספק חו""ל",52,40.27,0.00,255047,,,274047.28,15/09/2024,7458.00,50,50
255047,GSP,7399,סופית,46580185GSP,ציריה ימין אוקטביה 05+/גולף 04+ דיזל/קאדי 04+ דיזל,ציריות,"ספק חו""ל",64,38.15,0.00,255047,,,274047.28,15/09/2024,565.23,4,4
255047,GSP,7399,סופית,46580186GSP,ציריה שמאל אוקטביה 05+/גולף 04+ דיזל/קאדי 04+ דיזל,ציריות,"ספק חו""ל",135,34.98,0.00,255047,,,274047.28,15/09/2024,777.39,6,6
255047,GSP,7399,סופית,46580532GSP,ציריה ימין פביה 1.2 10+/רפיד/פולו/איביזה 11+,ציריות,"ספק חו""ל",187,32.29,0.00,255047,,,274047.28,15/09/2024,2392.04,20,20
255047,GSP,7399,סופית,46581256GSP,ציריה שמאל סקודה קארוק מ18,ציריות,"ספק חו""ל",127,30.66,0.00,,,,274047.28,15/09/2024,4542.58,40,40
255047,GSP,7399,סופית,46610509GSP,ציריה שמאל לאון בנזין נפח 2.0 13+,ציריות,"ספק חו""ל",124,32.98,0.00,,,,274047.28,15/09/2024,732.94,6,6
255047,GSP,7399,סופית,46620207GSP,ציריה סוברו 09-14 B4,ציריות,"ספק חו""ל",51,28.19,0.00,255047,,,274047.28,15/09/2024,5220.78,50,50
255047,GSP,7399,סופית,46620611GSP,ציריה אימפרזה 04+/פורסטר 04-07,ציריות,"ספק חו""ל",103,26.32,0.00,255047,,,274047.28,15/09/2024,5849.35,60,60
255047,GSP,7399,סופית,46620650GSP,ציריה סובארו אימפרזה 13+,ציריות,"ספק חו""ל",145,31.26,0.00,255047,,,274047.28,15/09/2024,11578.70,100,100
255047,GSP,7399,סופית,46620913GSP,ציריה טנדר 80-84,ציריות,"ספק חו""ל",216,26.33,0.00,255047,,,274047.28,15/09/2024,9752.63,100,100
255047,GSP,7399,סופית,46621002GSP,ציריה B9 טרייבקה,ציריות,"ספק חו""ל",157,37.66,0.00,,,,274047.28,15/09/2024,3905.79,28,28
255047,GSP,7399,סופית,46621115GSP,ציריה לאונה 85-92,ציריות,"ספק חו""ל",195,25.83,0.00,255047,,,274047.28,15/09/2024,9567.43,100,100
255047,GSP,7399,סופית,46621304GSP,ציריה פורסטר 13 XV/+13+,ציריות,"ספק חו""ל",92,32.69,0.00,255047,,,274047.28,15/09/2024,36325.12,300,300
255047,GSP,7399,סופית,46621310GSP,ציריה סובארו פורסטר 13+,ציריות,"ספק חו""ל",100,36.20,0.00,255047,,,274047.28,15/09/2024,40225.44,300,300
255047,GSP,7399,סופית,46640510GSP,ציריה שמאל 13 208/+16 C3+,ציריות,"ספק חו""ל",154,28.20,0.00,255047,,,274047.28,15/09/2024,2089.05,20,20
255047,GSP,7399,סופית,46641204GSP,ציריה ימין ברלינגו 1.6 +11 HDI אוטומט,ציריות,"ספק חו""ל",71,36.84,0.00,255047,,,274047.28,15/09/2024,1364.55,10,10
255047,GSP,7399,סופית,46641313GSP,ציריה שמאל ג'מפי 16+ נפח 2.0/ויוארו,ציריות,"ספק חו""ל",21,36.18,0.00,,,,274047.28,15/09/2024,4020.32,30,30
255047,GSP,7399,סופית,46641314GSP,ציריה ימין ג'מפי 2.0 17+ דיזל אוטומט,ציריות,"ספק חו""ל",40,38.16,0.00,255047,,,274047.28,15/09/2024,1413.44,10,10
255047,GSP,7399,סופית,46641349GSP,ציריה שמאל ג'מפי 2.0 10+ אוטומט,ציריות,"ספק חו""ל",186,40.88,0.00,,,,274047.28,15/09/2024,3028.39,20,20
255047,GSP,7399,סופית,46641351GSP,ציריה ימין ג'מפי 10+ אוטומט,ציריות,"ספק חו""ל",197,34.44,0.00,255047,,,274047.28,15/09/2024,3826.97,30,30
255047,GSP,7399,סופית,46641365GSP,ציריה שמאל ג'מפי 2.0 08+/אקספרט,ציריות,"ספק חו""ל",5,31.10,0.00,255047,,,274047.28,15/09/2024,4607.77,40,40
255047,GSP,7399,סופית,46680512GSP,ציריה ימין אלטו 1.0 09+ גיר רגיל,ציריות,"ספק חו""ל",67,31.29,0.00,255047,,,274047.28,15/09/2024,463.59,4,4
255047,GSP,7399,סופית,46680676GSP,ציריה שמאל בלנו 96-02 אוטומט,ציריות,"ספק חו""ל",70,22.22,0.00,255047,,,274047.28,15/09/2024,823.02,10,10
255047,GSP,7399,סופית,46680707GSP,ציריה שמאל ג'ימיני 98+,ציריות,"ספק חו""ל",122,15.42,0.00,,,,274047.28,15/09/2024,1142.31,20,20
255047,GSP,7399,סופית,46680708GSP,ציריה ימין ג'ימיני 98+,ציריות,"ספק חו""ל",25,17.20,0.00,,,,274047.28,15/09/2024,1274.17,20,20
255047,GSP,7399,סופית,46680804GSP,ציריה ימין גרנד ויטרה 06+,ציריות,"ספק חו""ל",57,33.84,0.00,255047,,,274047.28,15/09/2024,752.06,6,6
255047,GSP,7399,סופית,46680904GSP,ציריה ימין ויטרה 1.6 15+/קרוסאובר 1.6 15+,ציריות,"ספק חו""ל",113,36.06,0.00,255047,,,274047.28,15/09/2024,1335.66,10,10
255047,GSP,7399,סופית,46760620GSP,ציריה ימין 11 C3/+14 2008/+12 208+/מנועי דיזל,ציריות,"ספק חו""ל",60,38.62,0.00,255047,,,274047.28,15/09/2024,1430.48,10,10
255047,GSP,7399,סופית,46760621GSP,ציריה שמאל 11 C3/+14 2008/+12 208+/מנועי דיזל,ציריות,"ספק חו""ל",202,31.52,0.00,255047,,,274047.28,15/09/2024,1167.50,10,10
255047,GSP,7399,סופית,46762004GSP,ציריה שמאל C4 פיקסו 1.6 1.6/+14 3008 17+,ציריות,"ספק חו""ל",163,34.00,0.00,,,,274047.28,15/09/2024,12593.60,100,100
255047,GSP,7399,סופית,46762005GSP,ציריה ימין C4 פיקסו 1.6 1.6/+14 3008 17+,ציריות,"ספק חו""ל",146,35.20,0.00,,,,274047.28,15/09/2024,13038.08,100,100
255047,GSP,7399,סופית,46780322GSP,ציריה ימין T5 נפח 16 2.0 T6/2.0+,ציריות,"ספק חו""ל",116,61.70,0.00,255047,,,274047.28,15/09/2024,13712.20,60,60
255047,GSP,7399,סופית,46780365GSP,ציריה שמאל T5 נפח 2.5 עד 09 גיר רגיל + אוטומט,ציריות,"ספק חו""ל",203,35.49,0.00,255047,,,274047.28,15/09/2024,15774.59,120,120
255047,GSP,7399,סופית,46780366GSP,ציריה ימין T5 נפח 2.5 עד 09 גיר רגיל,ציריות,"ספק חו""ל",98,48.53,0.00,255047,,,274047.28,15/09/2024,21570.61,120,120
255047,GSP,7399,סופית,46780367GSP,ציריה שמאל T5 נפח 2.0 10+ אוטומט,ציריות,"ספק חו""ל",217,29.67,0.00,255047,,,274047.28,15/09/2024,5494.88,50,50
255047,GSP,7399,סופית,46780368GSP,ציריה ימין T5 נפח 2.0 10+ אוטומט,ציריות,"ספק חו""ל",107,49.19,0.00,255047,,,274047.28,15/09/2024,9109.98,50,50
255047,GSP,7399,סופית,46780405GSP,ציריה ימין + שמאל אמרוק 11+,ציריות,"ספק חו""ל",125,35.14,0.00,,,,274047.28,15/09/2024,1301.58,10,10
255047,GSP,7399,סופית,46781333GSP,ציריה ימין פאסאט 1.4 15+/טוראן 16+/סופרב 15+/קארוק 18+,ציריות,"ספק חו""ל",188,41.61,0.00,255047,,,274047.28,15/09/2024,1541.23,10,10
255047,GSP,7399,סופית,46781334GSP,ציריה שמאל פאסאט 1.4 15+/טוראן 16+/סופרב 15+/קארוק 18+,ציריות,"ספק חו""ל",47,35.62,0.00,255047,,,274047.28,15/09/2024,1319.36,10,10
255047,GSP,7399,סופית,46781384GSP,ציריה ימין אוקטביה 05+/גולף 05+/פאסאט 06+ אוטומט,ציריות,"ספק חו""ל",53,33.18,0.00,255047,,,274047.28,15/09/2024,1228.98,10,10
255047,GSP,7399,סופית,46781416GSP,ציריה ימין פולו 1.0 15+/פביה 17+/רפיד 18+/איביזה 16+,ציריות,"ספק חו""ל",73,36.84,0.00,255047,,,274047.28,15/09/2024,4093.66,30,30
255047,GSP,7399,סופית,46781417GSP,ציריה שמאל פולו 1.0 15+/פביה 17+/רפיד 18+/איביזה 16+,ציריות,"ספק חו""ל",48,34.96,0.00,255047,,,274047.28,15/09/2024,3884.75,30,30
255047,GSP,7399,סופית,46800903GSP,ציריה ימין דוקאטו 07+ 2.3/בוקסר 07+ 2.3,ציריות,"ספק חו""ל",215,48.74,0.00,255047,,,274047.28,15/09/2024,5415.98,30,30
255047,GSP,7399,סופית,46820606GSP,ציריה שמאל אקספלורר 3.5 11+,ציריות,"ספק חו""ל",6,31.40,0.00,,,,274047.28,15/09/2024,1163.05,10,10
255047,GSP,7399,סופית,46821208GSP,ציריה שמאל פוקוס 1.6 11+ אוטומט,ציריות,"ספק חו""ל",179,24.39,0.00,255047,,,274047.28,15/09/2024,9034.05,100,100
255047,GSP,7399,סופית,46821221GSP,ציריה שמאל פוקוס 1.6 06-10,ציריות,"ספק חו""ל",101,26.96,0.00,255047,,,274047.28,15/09/2024,9985.98,100,100
255047,GSP,7399,סופית,46821222GSP,ציריה ימין פוקוס 1.6 06-10,ציריות,"ספק חו""ל",199,34.73,0.00,255047,,,274047.28,15/09/2024,9004.79,70,70
255047,GSP,7399,סופית,46821533GSP,ציריה שמאל קונקט,ציריות,"ספק חו""ל",182,29.03,0.00,255047,,,274047.28,15/09/2024,6451.62,60,60
255047,GSP,7399,סופית,46821534GSP,ציריה ימין קונקט,ציריות,"ספק חו""ל",69,36.58,0.00,255047,,,274047.28,15/09/2024,2709.84,20,20
255047,GSP,7399,סופית,46900101GSP,ציריה ימין אופטימה 16+ בנזין/ סונטה הייבריד +15,ציריות,"ספק חו""ל",30,33.70,0.00,,,,274047.28,15/09/2024,4992.99,40,40
255047,GSP,7399,סופית,46900102GSP,ציריה שמאל אופטימה 16+ בנזין / סונטה הייבריד +15,ציריות,"ספק חו""ל",59,26.00,0.00,,,,274047.28,15/09/2024,3852.16,40,40
255047,GSP,7399,סופית,46901365GSP,ציריה שמאל I10 גיר רגיל,ציריות,"ספק חו""ל",185,24.39,0.00,255047,,,274047.28,15/09/2024,542.04,6,6
255047,GSP,7399,סופית,46901775GSP,ציריה ימין קרניבל 07+ דיזל,ציריות,"ספק חו""ל",83,34.98,0.00,255047,,,274047.28,15/09/2024,1295.65,10,10
255047,GSP,7399,סופית,46901973GSP,ציריה ימין ריו 12+ בנזין,ציריות,"ספק חו""ל",54,26.50,0.00,255047,,,274047.28,15/09/2024,981.56,10,10
255047,GSP,7399,סופית,46941426GSP,ציריה שמאל מגאן 1.5 16+ גרנד קופה,ציריות,"ספק חו""ל",123,33.51,0.00,255047,,,274047.28,15/09/2024,2482.42,20,20
255047,GSP,7399,סופית,46941427GSP,ציריה ימין מגאן 1.5 16+ גרנד קופה,ציריות,"ספק חו""ל",34,39.60,0.00,,,,274047.28,15/09/2024,2933.56,20,20
255047,GSP,7399,סופית,46941434GSP,ציריה ימין מגאן 19+,ציריות,"ספק חו""ל",119,49.80,0.00,,,,274047.28,15/09/2024,1844.59,10,10
255047,GSP,7399,סופית,46941435GSP,ציריה שמאל מגאן 19+,ציריות,"ספק חו""ל",39,37.13,0.00,,,,274047.28,15/09/2024,1375.29,10,10
255047,GSP,7399,סופית,46962404GSP,ציריה שמאל סוניק 12+,ציריות,"ספק חו""ל",31,28.41,0.00,,,,274047.28,15/09/2024,2104.61,20,20
255047,GSP,7399,סופית,47020708GSP,פעמון 08 A4/+10 A6+ חור 30 803087,פעמונים,"ספק חו""ל",94,13.10,0.00,255047,,,274047.28,15/09/2024,970.44,20,20
255047,GSP,7399,סופית,47021116GSP,פעמון A5/A7/+14 Q5,פעמונים,"ספק חו""ל",141,13.49,0.00,,,,274047.28,15/09/2024,999.33,20,20
255047,GSP,7399,סופית,47021212GSP,קארדן Q7/קאיין/אמארוק/טוארג,פעמונים,"ספק חו""ל",121,11.50,0.00,,,,274047.28,15/09/2024,425.96,10,10
255047,GSP,7399,סופית,47021231GSP,פעמון Q7/טוארג 3.0 דיזל + 3.6 בנזין חור 30 861042,פעמונים,"ספק חו""ל",205,13.74,0.00,,,,274047.28,15/09/2024,508.92,10,10
255047,GSP,7399,סופית,47030339GSP,פעמון טרופר 96+/איפון 96+/דימקס שן דקה,פעמונים,"ספק חו""ל",156,11.61,0.00,,,,274047.28,15/09/2024,4300.34,100,100
255047,GSP,7399,סופית,47030541GSP,פעמון רודיאו 650019,פעמונים,"ספק חו""ל",11,12.03,0.00,,,,274047.28,15/09/2024,445.59,10,10
255047,GSP,7399,סופית,47200500GSP,פעמון גרנד שירוקי 05-10,פעמונים,"ספק חו""ל",193,12.22,0.00,,,,274047.28,15/09/2024,1357.88,30,30
255047,GSP,7399,סופית,47260429GSP,פעמון טריוס 06+,פעמונים,"ספק חו""ל",33,10.08,0.00,,,,274047.28,15/09/2024,1120.08,30,30
255047,GSP,7399,סופית,47310565GSP,פעמון אקורד 03-08 חור 26.5,פעמונים,"ספק חו""ל",158,11.49,0.00,,,,274047.28,15/09/2024,425.58,10,10
255047,GSP,7399,סופית,47310567GSP,פעמון אקורד 09-14 חור 25,פעמונים,"ספק חו""ל",90,10.38,0.00,,,,274047.28,15/09/2024,384.47,10,10
255047,GSP,7399,סופית,47310983GSP,פעמון סיוויק 13+ 4 דלתות,פעמונים,"ספק חו""ל",162,9.15,0.00,,,,274047.28,15/09/2024,338.91,10,10
255047,GSP,7399,סופית,47371027GSP,פעמון לנדקרוזר 03+,פעמונים,"ספק חו""ל",8,16.54,0.00,,,,274047.28,15/09/2024,1225.28,20,20
255047,GSP,7399,סופית,47371500GSP,פעמון קורולה 13+,פעמונים,"ספק חו""ל",143,12.45,0.00,,,,274047.28,15/09/2024,1383.44,30,30
255047,GSP,7399,סופית,47371549GSP,פעמון קורולה 08-12,פעמונים,"ספק חו""ל",181,9.57,0.00,,,,274047.28,15/09/2024,10634.18,300,300
255047,GSP,7399,סופית,47391281GSP,פעמון אלנטרה 1.6 01+/מטריקס שן דקה,פעמונים,"ספק חו""ל",134,9.57,0.00,,,,274047.28,15/09/2024,1063.41,30,30
255047,GSP,7399,סופית,47391489GSP,פעמון גטס/אקסנט 07+/ריו 08+ בנזין,פעמונים,"ספק חו""ל",104,9.06,0.00,,,,274047.28,15/09/2024,2013.49,60,60
255047,GSP,7399,סופית,47392207GSP,פעמון סנטה פה 06-09 שן עדינה,פעמונים,"ספק חו""ל",136,12.76,0.00,,,,274047.28,15/09/2024,472.63,10,10
255047,GSP,7399,סופית,47450943GSP,פעמון מזדה דמיו,פעמונים,"ספק חו""ל",139,10.50,0.00,,,,274047.28,15/09/2024,388.92,10,10
255047,GSP,7399,סופית,47451153GSP,פעמון מזדה 2 08-14,פעמונים,"ספק חו""ל",19,9.23,0.00,,,,274047.28,15/09/2024,1025.63,30,30
255047,GSP,7399,סופית,47451255GSP,פעמון מזדה 3 עד 05 קצוץ,פעמונים,"ספק חו""ל",131,10.00,0.00,,,,274047.28,15/09/2024,1111.20,30,30
255047,GSP,7399,סופית,47451259GSP,פעמון מזדה 3 1.6 08-12 חור 26,פעמונים,"ספק חו""ל",111,11.09,0.00,,,,274047.28,15/09/2024,1232.32,30,30
255047,GSP,7399,סופית,47451465GSP,פעמון מזדה 3 2.0 09+/מזדה 5 עד 10,פעמונים,"ספק חו""ל",164,10.98,0.00,,,,274047.28,15/09/2024,1220.09,30,30
255047,GSP,7399,סופית,47451467GSP,פעמון מזדה 5 11+,פעמונים,"ספק חו""ל",13,10.03,0.00,,,,274047.28,15/09/2024,743.02,20,20
255047,GSP,7399,סופית,47451569GSP,פעמון מזדה 6 03-07,פעמונים,"ספק חו""ל",137,10.58,0.00,,,,274047.28,15/09/2024,391.88,10,10
255047,GSP,7399,סופית,47491502GSP,פעמון ספייס סטאר 13+/אטראג 14+,פעמונים,"ספק חו""ל",12,9.03,0.00,,,,274047.28,15/09/2024,334.47,10,10
255047,GSP,7399,סופית,47551253GSP,פעמון מיקרה 06-10 חור 26,פעמונים,"ספק חו""ל",176,9.12,0.00,,,,274047.28,15/09/2024,337.80,10,10
255047,GSP,7399,סופית,47551663GSP,פעמון סאני/אלמרה,פעמונים,"ספק חו""ל",66,10.61,0.00,,,,274047.28,15/09/2024,392.99,10,10
255047,GSP,7399,סופית,47551967GSP,פעמון קשקאי 08-13,פעמונים,"ספק חו""ל",28,11.78,0.00,,,,274047.28,15/09/2024,436.33,10,10
255047,GSP,7399,סופית,47580179GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט בנזין,פעמונים,"ספק חו""ל",9,9.68,0.00,,,,274047.28,15/09/2024,21512.83,600,600
255047,GSP,7399,סופית,47580181GSP,קארדן אוקטביה 05-09/גולף 04-09/קאדי דיזל אוטומט,פעמונים,"ספק חו""ל",118,11.59,0.00,,,,274047.28,15/09/2024,2146.46,50,50
255047,GSP,7399,סופית,47580183GSP,פעמון אוקטביה 05-09/גולף 04-09/פאסאט דיזל,פעמונים,"ספק חו""ל",24,11.53,0.00,,,,274047.28,15/09/2024,8541.42,200,200
255047,GSP,7399,סופית,47580565GSP,קארדן אוקטביה עד 04/גולף עד 04/בורה עד A3/04 עד 04,פעמונים,"ספק חו""ל",89,11.61,0.00,,,,274047.28,15/09/2024,1290.10,30,30
255047,GSP,7399,סופית,47580585GSP,פעמון פביה בנזין + דיזל קטן,פעמונים,"ספק חו""ל",15,9.67,0.00,,,,274047.28,15/09/2024,1790.88,50,50
255047,GSP,7399,סופית,47580893GSP,קארדן רומסטר/פביה חור 24,פעמונים,"ספק חו""ל",204,9.96,0.00,,,,274047.28,15/09/2024,1475.67,40,40
